TITLE = "Visualization of the volumetric solution"
VARIABLES = "x""y""Conservative_1""Conservative_2""Conservative_3""Conservative_4""Surface_Sensitivity""Solution_Sensor"
ZONE NODES= 5233, ELEMENTS= 10216, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
1.002198e+00	-1.286122e-03	3.602417e+01	-7.059677e+00	-1.913330e+01	1.901481e-03	0.000000e+00	0.000000e+00	
1.002611e+00	-8.976444e-04	4.895483e+01	-5.322032e+00	-1.879286e+01	1.654366e-03	0.000000e+00	0.000000e+00	
1.002290e+00	-1.596632e-03	4.560114e+01	-8.518327e+00	-1.868078e+01	1.902601e-03	0.000000e+00	0.000000e+00	
1.001804e+00	-1.528817e-03	1.684262e+01	-8.867322e+00	-1.900834e+01	2.086386e-03	0.000000e+00	0.000000e+00	
1.002469e+00	-1.988030e-03	6.387208e+01	-9.304868e+00	-1.790455e+01	1.813178e-03	0.000000e+00	0.000000e+00	
1.002683e+00	-2.483155e-03	8.243002e+01	-1.005086e+01	-1.686389e+01	1.683215e-03	0.000000e+00	0.000000e+00	
1.002758e+00	-1.443513e-03	6.481822e+01	-7.319719e+00	-1.836543e+01	1.711339e-03	0.000000e+00	0.000000e+00	
1.003175e+00	-1.027913e-03	6.635356e+01	-5.754890e+00	-1.794245e+01	1.496920e-03	0.000000e+00	0.000000e+00	
1.003069e+00	-1.986874e-03	8.219873e+01	-8.495016e+00	-1.720864e+01	1.596701e-03	0.000000e+00	0.000000e+00	
1.003125e+00	-6.312416e-04	6.027631e+01	-4.322840e+00	-1.798967e+01	1.659596e-03	0.000000e+00	0.000000e+00	
1.002158e+00	-9.440978e-04	2.476263e+01	-5.445800e+00	-1.941513e+01	2.021433e-03	0.000000e+00	0.000000e+00	
1.001764e+00	-1.150388e-03	3.360169e+00	-6.960920e+00	-1.956524e+01	2.054980e-03	0.000000e+00	0.000000e+00	
1.002636e+00	-3.411714e-04	4.518712e+01	-3.040971e+00	-1.846672e+01	1.532209e-03	0.000000e+00	0.000000e+00	
1.002142e+00	-6.052014e-04	2.692151e+01	-3.738565e+00	-1.930790e+01	1.949318e-03	0.000000e+00	0.000000e+00	
1.001397e+00	-1.356825e-03	-3.287733e+01	-8.643842e+00	-1.882333e+01	2.549318e-03	0.000000e+00	0.000000e+00	
1.001942e+00	-1.946783e-03	3.644886e+01	-1.020815e+01	-1.826029e+01	1.981113e-03	0.000000e+00	0.000000e+00	
1.001498e+00	-1.774251e-03	-7.702792e+00	-1.071177e+01	-1.805694e+01	2.349605e-03	0.000000e+00	0.000000e+00	
1.002115e+00	-2.381542e-03	5.827800e+01	-1.105645e+01	-1.725311e+01	1.902283e-03	0.000000e+00	0.000000e+00	
1.002295e+00	-2.870120e-03	8.057218e+01	-1.146722e+01	-1.619331e+01	1.764943e-03	0.000000e+00	0.000000e+00	
1.002914e+00	-3.002595e-03	9.995582e+01	-1.042538e+01	-1.575601e+01	1.560599e-03	0.000000e+00	0.000000e+00	
1.003328e+00	-2.543199e-03	9.863796e+01	-9.170136e+00	-1.622040e+01	1.477470e-03	0.000000e+00	0.000000e+00	
1.003366e+00	-1.527406e-03	8.080185e+01	-6.896796e+00	-1.730134e+01	1.561677e-03	0.000000e+00	0.000000e+00	
1.003708e+00	-7.493284e-04	7.218463e+01	-4.994866e+00	-1.698778e+01	1.383737e-03	0.000000e+00	0.000000e+00	
1.003725e+00	-2.040549e-03	9.505623e+01	-7.825413e+00	-1.633475e+01	1.395321e-03	0.000000e+00	0.000000e+00	
1.003178e+00	-1.087642e-04	5.969023e+01	-2.961021e+00	-1.743112e+01	1.473522e-03	0.000000e+00	0.000000e+00	
